date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-17,AC,3,409762,0.0,0.0,0.0,0.0,
2020-03-18,AC,0,409762,0.3646963041916649,0.5019242761494953,0.18307615288184048,0.3646963041916649,
2020-03-19,AC,1,409762,0.4407980356330475,0.5728633407599222,0.2970008786264463,0.4407980356330475,
2020-03-20,AC,3,409762,0.4961505086291683,0.6880076623279359,0.3547916148016859,0.4961505086291683,
2020-03-21,AC,4,409762,0.5652777901899757,0.8172078002745318,0.406897556969144,0.5652777901899757,
2020-03-22,AC,0,409762,0.6294780622495452,0.925218343422435,0.4583658127804228,0.6294780622495452,
2020-03-23,AC,6,409762,0.7003675566608621,1.0325329392700564,0.5133598364359828,0.7003675566608621,
2020-03-24,AC,4,409762,0.7780731390791336,1.1446034866771748,0.5779715200007449,0.7780731390791336,
2020-03-25,AC,2,409762,0.8658700398481078,1.2649256825717994,0.6494806763521287,0.8658700398481078,
2020-03-26,AC,0,409762,0.9639720407570782,1.395214093467838,0.7289974030345603,0.9639720407570782,
2020-03-27,AC,2,409762,1.0736621752773878,1.5371237283181438,0.8174796801313342,1.0736621752773878,
2020-03-28,AC,0,409762,1.195434892590156,1.6923060417105251,0.9167115982974838,1.195434892590156,
2020-03-29,AC,6,409762,1.3301391381182006,1.8626546534575599,1.02732299419845,1.3301391381182006,
